id,careerPageId,careerPageName,type,publishedDate,applicationDeadline,isRemoteWork,city,state,country,badges,disabilities,workplaceType
9329695,317,Sicredi,vacancy_type_effective,2025-06-10T13:07:58.104Z,2025-06-22T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9328878,911,GrupoSC Distribuidora de Medicamentos,vacancy_type_effective,2025-06-10T11:53:23.507Z,2025-08-09T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},False,on-site
9262736,210,Grupo Boticário,vacancy_type_effective,2025-06-09T21:40:51.528Z,2025-07-29T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9123153,1401,YDUQS,vacancy_type_effective,2025-06-09T21:29:47.841Z,2025-07-08T00:00:00.000Z,False,Rio de Janeiro,Rio de Janeiro,Brasil,{'friendlyBadge': True},True,hybrid
9281274,56,Cadastra ,vacancy_type_effective,2025-06-09T20:24:11.782Z,2025-09-30T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9325616,3920,Atento TI,vacancy_type_effective,2025-06-09T19:46:20.967Z,2025-07-04T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9325627,18655,Lojas Renner,vacancy_type_effective,2025-06-09T19:43:13.888Z,2025-08-08T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': False},True,remote
9324827,203099,NCS,vacancy_type_effective,2025-06-09T19:00:00.388Z,2025-07-10T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': False},True,remote
9323407,4960,CNI / SESI / SENAI / IEL,vacancy_type_effective,2025-06-09T18:13:20.917Z,2025-06-23T00:00:00.000Z,False,Brasília,Distrito Federal,Brasil,{'friendlyBadge': True},True,on-site
9323919,156991,Aceleraí,vacancy_type_internship,2025-06-09T18:03:16.603Z,2025-08-08T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
9313189,3938,Viacredi,vacancy_type_effective,2025-06-09T17:17:12.433Z,2025-06-30T00:00:00.000Z,False,Blumenau,Santa Catarina,Brasil,{'friendlyBadge': False},True,on-site
9322993,479,GnTech ,vacancy_legal_entity,2025-06-09T16:31:12.653Z,2026-12-31T00:00:00.000Z,False,Florianópolis,Santa Catarina,Brasil,{'friendlyBadge': False},False,hybrid
9322930,596,GPA,vacancy_type_effective,2025-06-09T16:19:47.514Z,2025-07-28T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},False,on-site
9322650,40535,Globo,vacancy_type_effective,2025-06-09T15:50:25.446Z,2025-06-23T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},False,hybrid
9320955,152107,Smurfit Westrock Brasil,vacancy_type_effective,2025-06-09T14:25:19.624Z,2025-06-20T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9261138,71488,Minsait an Indra Company,vacancy_type_effective,2025-06-09T13:03:03.796Z,2025-07-29T00:00:00.000Z,False,Goiânia,Goiás,Brasil,{'friendlyBadge': True},True,hybrid
9320100,677,Supergasbras,vacancy_type_effective,2025-06-09T12:19:23.190Z,2025-08-08T00:00:00.000Z,False,Rio de Janeiro,Rio de Janeiro,Brasil,{'friendlyBadge': True},True,hybrid
9320011,75976,BIP Brasil,vacancy_type_effective,2025-06-09T12:06:41.191Z,2025-08-08T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9315204,50566,Grupo MAG,vacancy_type_effective,2025-06-09T11:48:49.286Z,2025-07-01T00:00:00.000Z,False,Rio de Janeiro,Rio de Janeiro,Brasil,{'friendlyBadge': True},True,hybrid
9287789,115774,Grupo Salta Educação,vacancy_type_effective,2025-06-06T22:31:37.754Z,2025-08-02T00:00:00.000Z,False,Rio de Janeiro,Rio de Janeiro,Brasil,{'friendlyBadge': False},True,hybrid
9286899,3719,Bauducco,vacancy_type_effective,2025-06-06T20:43:34.310Z,2025-08-02T00:00:00.000Z,False,Guarulhos,São Paulo,Brasil,{'friendlyBadge': True},False,on-site
9310216,117226,VENHA SER #SANGUELARANJA 🧡🚀,vacancy_type_effective,2025-06-06T20:29:46.911Z,2025-08-05T00:00:00.000Z,False,Rio de Janeiro,Rio de Janeiro,Brasil,{'friendlyBadge': True},True,hybrid
9286776,71488,Minsait an Indra Company,vacancy_type_effective,2025-06-06T20:16:51.786Z,2025-08-02T00:00:00.000Z,False,São Carlos,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9314128,18655,Lojas Renner,vacancy_type_effective,2025-06-06T19:17:05.418Z,2025-08-05T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9309492,1954,Ibmec,vacancy_type_lecturer,2025-06-06T18:52:36.920Z,2025-08-05T00:00:00.000Z,False,Brasília,Distrito Federal,Brasil,{'friendlyBadge': True},True,on-site
9313607,317,Sicredi,vacancy_type_effective,2025-06-06T18:49:58.562Z,2025-07-07T00:00:00.000Z,False,Rondonópolis,Mato Grosso,Brasil,{'friendlyBadge': True},False,on-site
9294399,39182,GAVB ,vacancy_type_effective,2025-06-06T18:33:19.827Z,2025-06-20T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9312973,21826,Dasa,vacancy_type_effective,2025-06-06T18:24:41.269Z,2025-07-05T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
9313118,83368,Relevo,vacancy_type_effective,2025-06-06T18:00:51.576Z,2025-08-05T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9313004,83368,Relevo,vacancy_type_effective,2025-06-06T17:55:26.815Z,2025-10-17T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9223055,9945,Vem ser CASSI,vacancy_type_effective,2025-06-06T17:08:41.884Z,2025-06-22T00:00:00.000Z,False,Brasília,Distrito Federal,Brasil,{'friendlyBadge': False},True,on-site
9245722,169234,LWSA Diversidade,vacancy_type_effective,2025-06-06T16:40:37.262Z,2025-07-07T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9273882,76834,Globalweb,vacancy_type_effective,2025-06-06T16:26:53.335Z,2025-08-01T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9269087,107260,Honda,vacancy_type_effective,2025-06-06T16:19:58.400Z,2026-01-30T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,on-site
9273047,131746,Alloha Fibra,vacancy_type_effective,2025-06-06T14:52:13.144Z,2025-06-30T00:00:00.000Z,False,Mauá,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
9284366,131746,Alloha Fibra,vacancy_type_effective,2025-06-06T14:45:56.622Z,2025-06-30T00:00:00.000Z,False,Mauá,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
9208891,25519,EMBRACON ADMINISTRADORA DE CONSÓRCIO,vacancy_type_effective,2025-06-06T14:20:41.475Z,2025-07-20T00:00:00.000Z,False,Santana de Parnaíba,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9306613,1410,Leega Consultoria,vacancy_legal_entity,2025-06-06T14:19:03.601Z,2025-08-04T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},False,remote
9309878,476,TPC Logística Inteligente,vacancy_type_effective,2025-06-06T14:06:21.555Z,2025-08-05T00:00:00.000Z,False,São José dos Campos,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
9269084,107260,Honda,vacancy_type_effective,2025-06-06T13:58:56.940Z,2026-03-30T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,on-site
9310557,3920,Atento TI,vacancy_type_effective,2025-06-06T13:58:31.981Z,2025-07-28T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9310288,64197,Instituto Unibanco,vacancy_type_effective,2025-06-06T13:44:16.247Z,2025-08-05T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9285462,248,Votorantim Cimentos,vacancy_type_effective,2025-06-06T13:34:52.400Z,2025-08-02T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9306415,117226,VENHA SER #SANGUELARANJA 🧡🚀,vacancy_type_effective,2025-06-06T12:34:20.872Z,2025-08-04T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9309576,198868,Lojas Koerich,vacancy_type_effective,2025-06-06T12:23:42.772Z,2025-07-06T00:00:00.000Z,False,Biguaçu,Santa Catarina,Brasil,{'friendlyBadge': False},True,on-site
9296121,135310,Flamengo,vacancy_type_internship,2025-06-05T20:52:19.569Z,2025-08-03T00:00:00.000Z,False,Rio de Janeiro,Rio de Janeiro,Brasil,{'friendlyBadge': False},True,on-site
9305651,18655,Lojas Renner,vacancy_type_effective,2025-06-05T20:18:38.389Z,2025-08-04T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': False},True,remote
9285485,3326,Banco Bmg,vacancy_type_effective,2025-06-05T19:59:06.981Z,2025-08-24T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9208671,3326,Banco Bmg,vacancy_type_effective,2025-06-05T19:08:56.507Z,2025-07-20T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9304402,74,Cielo,vacancy_type_effective,2025-06-05T18:58:36.528Z,2025-08-31T00:00:00.000Z,False,Barueri,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9303675,164642,Vem #SerHype,vacancy_type_effective,2025-06-05T17:52:52.921Z,2025-10-31T00:00:00.000Z,False,Curitiba,Paraná,Brasil,{'friendlyBadge': False},True,hybrid
9291525,74,Cielo,vacancy_type_effective,2025-06-05T17:43:35.538Z,2025-08-03T00:00:00.000Z,False,Barueri,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9291374,74,Cielo,vacancy_type_effective,2025-06-05T17:38:45.313Z,2025-08-03T00:00:00.000Z,False,Barueri,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9300245,84820,Aurum,vacancy_type_effective,2025-06-05T16:31:58.526Z,2025-06-27T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9302218,164473,Atlantica Hospitality International,vacancy_type_effective,2025-06-05T14:52:50.550Z,2025-08-04T00:00:00.000Z,False,Barueri,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9300040,70267,C&A Brasil,vacancy_type_effective,2025-06-05T13:18:16.722Z,2025-12-31T00:00:00.000Z,False,Barueri,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9155891,80332,AlmapBBDO,vacancy_type_freelancer,2025-06-05T11:36:07.719Z,2025-07-13T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': False},False,remote
9298527,95182,Spread Tecnologia,vacancy_type_effective,2025-06-05T09:40:07.765Z,2025-08-04T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9297040,40535,Globo,vacancy_type_effective,2025-06-05T00:02:21.328Z,2025-06-19T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9167890,102541,WPP Media Services,vacancy_type_effective,2025-06-04T22:00:43.840Z,2025-07-14T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},False,hybrid
9296358,133924,Nomos - Melhores Investidores,vacancy_legal_entity,2025-06-04T21:31:42.058Z,2025-08-03T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': False},False,remote
9250240,1954,Ibmec,vacancy_type_lecturer,2025-06-04T21:14:29.992Z,2025-07-28T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
9295728,12814,Montreal | Tecnologia e Inovação,vacancy_type_effective,2025-06-04T20:28:01.322Z,2025-09-22T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9167446,94621,Ituran Brasil ,vacancy_type_effective,2025-06-04T20:19:15.440Z,2025-07-31T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9295642,59476,Mycon,vacancy_type_effective,2025-06-04T20:15:32.771Z,2025-08-03T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': False},True,remote
9235499,70697,YDUQS - Vagas Tech,vacancy_type_effective,2025-06-04T20:04:46.730Z,2025-07-26T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9260986,164646,Tupy,vacancy_type_effective,2025-06-04T19:48:35.552Z,2025-07-29T00:00:00.000Z,False,Joinville,Santa Catarina,Brasil,{'friendlyBadge': False},True,on-site
9295221,1782,Jadlog Logística SA,vacancy_type_effective,2025-06-04T19:34:15.021Z,2026-01-01T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
9294946,21826,Dasa,vacancy_type_effective,2025-06-04T19:13:00.121Z,2025-08-03T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
9294101,26,MaxMilhas,vacancy_type_effective,2025-06-04T19:09:11.690Z,2025-08-03T00:00:00.000Z,False,Belo Horizonte,Minas Gerais,Brasil,{'friendlyBadge': False},True,on-site
9294212,165927,Grupo Sinova,vacancy_type_effective,2025-06-04T18:11:18.644Z,2025-08-30T00:00:00.000Z,False,Goiânia,Goiás,Brasil,{'friendlyBadge': False},True,on-site
9243458,70697,YDUQS - Vagas Tech,vacancy_type_effective,2025-06-04T18:00:58.412Z,2025-07-27T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9270965,163914,Corporativo - Agibank,vacancy_type_effective,2025-06-04T17:27:26.105Z,2025-08-01T00:00:00.000Z,False,Campinas,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9290973,29149,Ambipar,vacancy_type_effective,2025-06-04T13:33:00.767Z,2025-07-01T00:00:00.000Z,False,Nova Odessa,São Paulo,Brasil,{'friendlyBadge': False},True,on-site
9249690,3759,Itaú Unibanco,vacancy_type_effective,2025-06-04T13:26:34.250Z,2025-08-27T00:00:00.000Z,False,Sao Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9201713,92113,iugu,vacancy_type_effective,2025-06-04T13:16:28.388Z,2025-07-31T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9277367,752,Pmweb,vacancy_type_effective,2025-06-04T13:15:37.971Z,2025-07-30T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9290594,118513,Americanas S.A.,vacancy_type_effective,2025-06-04T12:50:39.755Z,2025-09-03T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,on-site
9290248,96176,QCA,vacancy_type_effective,2025-06-04T12:33:21.832Z,2025-08-03T00:00:00.000Z,False,Recife,Pernambuco,Brasil,{'friendlyBadge': True},False,on-site
9169218,782,Cyrela,vacancy_type_effective,2025-06-04T12:31:58.043Z,2025-07-14T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9290304,164494,ZAMP,vacancy_type_effective,2025-06-04T12:17:41.626Z,2025-08-03T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': False},True,remote
9287064,512,RankMyApp,vacancy_legal_entity,2025-06-03T21:19:18.559Z,2025-08-02T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': False},True,remote
9274091,3952,Caju,vacancy_type_effective,2025-06-03T21:18:19.846Z,2025-08-31T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': False},True,remote
9286144,28060,Conexia,vacancy_type_effective,2025-06-03T20:02:19.198Z,2025-08-02T00:00:00.000Z,False,Ribeirão Preto,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
9282732,1603,Valid,vacancy_type_effective,2025-06-03T19:10:15.243Z,2025-07-01T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9284969,1167,GOL Linhas Aéreas,vacancy_type_effective,2025-06-03T18:32:20.038Z,2025-08-02T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,on-site
9205996,111616,Grupo Açotubo,vacancy_type_effective,2025-06-03T17:50:16.459Z,2025-07-20T00:00:00.000Z,False,Guarulhos,São Paulo,Brasil,{'friendlyBadge': False},False,on-site
9284216,18655,Lojas Renner,vacancy_type_effective,2025-06-03T17:26:55.832Z,2025-08-02T00:00:00.000Z,False,Porto Alegre,Rio Grande do Sul,Brasil,{'friendlyBadge': False},True,hybrid
9243079,129238,Centro de Excelência Votorantim,vacancy_type_effective,2025-06-03T17:01:41.486Z,2025-07-31T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9281105,18655,Lojas Renner,vacancy_type_effective,2025-06-03T14:45:15.831Z,2025-10-03T00:00:00.000Z,False,Porto Alegre,Rio Grande do Sul,Brasil,{'friendlyBadge': False},True,hybrid
9281317,118513,Americanas S.A.,vacancy_type_effective,2025-06-03T14:09:58.414Z,2025-09-02T00:00:00.000Z,False,Rio de Janeiro,Rio de Janeiro,Brasil,{'friendlyBadge': False},True,on-site
9277905,1717,grupo enjoei,vacancy_type_effective,2025-06-03T13:03:40.489Z,2025-08-01T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9194579,201871,Grupo OLX,vacancy_type_effective,2025-06-03T13:01:25.244Z,2025-08-04T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9257739,86404,Aegea Saneamento,vacancy_type_effective,2025-06-02T23:12:28.174Z,2025-07-29T00:00:00.000Z,False,Rio de Janeiro,Rio de Janeiro,Brasil,{'friendlyBadge': False},True,hybrid
9237519,317,Sicredi,vacancy_type_effective,2025-06-02T21:36:23.871Z,2025-07-26T00:00:00.000Z,False,Porto Alegre,Rio Grande do Sul,Brasil,{'friendlyBadge': True},True,on-site
9273293,1410,Leega Consultoria,vacancy_type_effective,2025-06-02T20:46:52.409Z,2025-08-01T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},False,hybrid
9274974,137587,MJV Technology & Innovation,vacancy_type_effective,2025-06-02T20:31:00.926Z,2025-06-30T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': False},False,remote
9232731,76834,Globalweb,vacancy_type_effective,2025-06-02T20:24:18.765Z,2025-07-25T00:00:00.000Z,False,Rio de Janeiro,Rio de Janeiro,Brasil,{'friendlyBadge': True},False,hybrid
9277003,28887,Eve Air Mobility,vacancy_type_effective,2025-06-02T20:21:04.218Z,2025-09-01T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': False},True,remote
9254989,78187,Carreiras Ypê,vacancy_type_effective,2025-06-02T20:07:38.562Z,2025-07-28T00:00:00.000Z,False,Campinas,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9238814,61357,Atlântica Agroindustrial,vacancy_type_effective,2025-06-02T19:32:43.344Z,2025-07-26T00:00:00.000Z,False,Fortaleza,Ceará,Brasil,{'friendlyBadge': False},False,on-site
9122755,166263,Eletrobras,vacancy_type_effective,2025-06-02T19:14:43.475Z,2025-07-08T00:00:00.000Z,False,Rio de Janeiro,Rio de Janeiro,Brasil,{'friendlyBadge': False},False,on-site
9275568,56609,Árbore Vagas,vacancy_type_effective,2025-06-02T18:39:01.792Z,2025-08-01T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,on-site
9275348,911,GrupoSC Distribuidora de Medicamentos,vacancy_type_effective,2025-06-02T18:18:40.536Z,2025-08-01T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},False,hybrid
9274166,203620,Curta ,vacancy_type_effective,2025-06-02T17:42:35.226Z,2025-08-01T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9252991,211408,Motiva,vacancy_type_effective,2025-06-02T17:16:14.923Z,2025-06-19T00:00:00.000Z,False,Jundiaí,São Paulo,Brasil,{'friendlyBadge': False},False,hybrid
9261790,376,PagBank,vacancy_type_effective,2025-06-02T16:22:02.835Z,2025-07-29T00:00:00.000Z,False,Sao Paulo,São Paulo,,{'friendlyBadge': True},True,hybrid
9273037,17434,Dannemann,vacancy_type_effective,2025-06-02T14:47:12.403Z,2025-08-01T00:00:00.000Z,False,Rio de Janeiro,Rio de Janeiro,Brasil,{'friendlyBadge': True},True,on-site
9247642,183259,VIVARA Corporativo,vacancy_type_effective,2025-06-02T14:39:40.990Z,2025-07-27T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},False,on-site
9246987,183259,VIVARA Corporativo,vacancy_type_effective,2025-06-02T14:37:27.663Z,2025-07-27T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},False,on-site
9272301,670,Shoulder,vacancy_type_effective,2025-06-02T14:08:52.172Z,2025-06-23T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},False,on-site
9271656,33538,Riachuelo ,vacancy_type_effective,2025-06-02T13:09:28.070Z,2025-08-01T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': False},True,remote
9269762,32086,Dasa Tecnologia,vacancy_type_effective,2025-06-02T03:27:50.733Z,2025-08-01T00:00:00.000Z,False,,,,{'friendlyBadge': True},True,hybrid
9197432,76834,Globalweb,vacancy_legal_entity,2025-06-01T20:09:03.656Z,2025-06-24T00:00:00.000Z,False,Brasília,Distrito Federal,Brasil,{'friendlyBadge': True},True,on-site
9197020,76834,Globalweb,vacancy_legal_entity,2025-06-01T20:05:11.969Z,2025-06-24T00:00:00.000Z,False,Brasília,Distrito Federal,Brasil,{'friendlyBadge': True},True,hybrid
9197066,76834,Globalweb,vacancy_legal_entity,2025-06-01T19:59:22.046Z,2025-07-19T00:00:00.000Z,False,Brasília,Distrito Federal,Brasil,{'friendlyBadge': True},True,hybrid
9252955,84556,Stefanini Group,vacancy_type_effective,2025-05-30T22:09:04.854Z,2025-07-28T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9262582,164494,ZAMP,vacancy_type_effective,2025-05-30T21:27:54.347Z,2025-07-29T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9262801,199198,Via de Acesso,vacancy_type_internship,2025-05-30T21:27:04.132Z,2025-07-29T00:00:00.000Z,False,Barueri,São Paulo,Brasil,{'friendlyBadge': False},False,on-site
9260574,104271,MTP Métodos e Tecnologia – Brasil,vacancy_type_effective,2025-05-30T21:26:51.728Z,2025-07-29T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},False,hybrid
9262753,2827,+A Educação,vacancy_type_effective,2025-05-30T21:18:21.027Z,2025-07-29T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': False},True,remote
9261508,66175,Close-up International,vacancy_type_effective,2025-05-30T19:43:50.592Z,2025-07-29T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9260368,53998,Fast Shop S/A,vacancy_type_effective,2025-05-30T17:32:55.561Z,2025-06-30T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9244107,134881,Venha construir o futuro com a gente!,vacancy_type_effective,2025-05-30T17:28:32.980Z,2025-07-27T00:00:00.000Z,False,Belo Horizonte,Minas Gerais,Brasil,{'friendlyBadge': True},True,on-site
9259054,53998,Fast Shop S/A,vacancy_type_effective,2025-05-30T17:11:37.192Z,2025-06-30T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9243961,56574,Instituto Infnet - Venha ser estagiário ou trainee!,vacancy_type_internship,2025-05-30T16:46:22.719Z,2025-08-29T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': False},True,remote
9259388,317,Sicredi,vacancy_type_effective,2025-05-30T15:00:58.223Z,2025-07-29T00:00:00.000Z,False,Fortaleza,Ceará,Brasil,{'friendlyBadge': True},True,on-site
9236201,25519,EMBRACON ADMINISTRADORA DE CONSÓRCIO,vacancy_type_effective,2025-05-30T14:37:16.883Z,2025-07-26T00:00:00.000Z,False,Santana de Parnaíba,São Paulo,Brasil,{'friendlyBadge': True},False,hybrid
9250232,1954,Ibmec,vacancy_type_lecturer,2025-05-30T14:04:49.202Z,2025-08-30T00:00:00.000Z,False,Belo Horizonte,Minas Gerais,Brasil,{'friendlyBadge': True},True,on-site
9257248,82677,Mantiqueira Brasil,vacancy_type_effective,2025-05-30T11:24:16.210Z,2025-07-29T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},False,on-site
9246418,71488,Minsait an Indra Company,vacancy_type_effective,2025-05-30T01:45:34.087Z,2025-07-27T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9253746,75316,Colégio Sigma,vacancy_type_effective,2025-05-30T00:26:18.769Z,2025-07-28T00:00:00.000Z,False,Brasília,Distrito Federal,Brasil,{'friendlyBadge': False},True,on-site
9256291,40535,Globo,vacancy_type_effective,2025-05-29T22:40:51.154Z,2025-06-30T00:00:00.000Z,False,Rio de Janeiro,Rio de Janeiro,Brasil,{'friendlyBadge': False},True,hybrid
9197562,164547,Tecnologia Grupo Casas Bahia,vacancy_type_effective,2025-05-29T22:37:25.443Z,2025-07-19T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},False,remote
9256212,9448,Brivia,vacancy_legal_entity,2025-05-29T21:55:49.771Z,2025-07-28T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9255682,1570,Memed,vacancy_type_effective,2025-05-29T20:55:57.350Z,2025-06-20T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': False},True,remote
9255464,4008,Banco BBC Digital,vacancy_type_effective,2025-05-29T20:35:46.830Z,2025-07-28T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
9255166,18655,Lojas Renner,vacancy_type_effective,2025-05-29T19:53:58.062Z,2025-08-02T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': False},True,remote
9199702,117853,BeFly,vacancy_type_effective,2025-05-29T19:52:04.120Z,2025-07-19T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
9254634,129602,Cogna Educação,vacancy_type_talent_pool,2025-05-29T19:45:42.614Z,2025-12-31T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9216366,92113,iugu,vacancy_type_effective,2025-05-29T19:43:39.875Z,2025-07-21T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9114080,60697,VOLL,vacancy_type_effective,2025-05-29T19:10:25.208Z,2025-07-07T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},False,hybrid
9233860,164156, IT'SSEG COMPANY - ACRISURE ,vacancy_type_effective,2025-05-29T19:00:38.076Z,2025-07-25T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},False,hybrid
9219042,60697,VOLL,vacancy_type_effective,2025-05-29T18:31:53.631Z,2025-07-22T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': False},True,remote
9252894,75613,Movida Aluguel de Carros,vacancy_type_effective,2025-05-29T17:41:21.910Z,2025-07-28T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
